idtext,text,label,date,age,country
001937,"Razonable por el precio pagado, sin grandes sorpresas.",Neutral,02-09-2025,84,México
001938,"Me encantó el artículo, exactamente como se describía en el anuncio.",Positivo,15-02-2025,89,México
001939,"Tardó demasiado en llegar y el embalaje estaba dañado.",Negativo,11-04-2025,60,México
001940,"El olor del material es insoportable.",Negativo,14-11-2025,41,México
001941,"Funcional, cumple lo que promete, nada excepcional.",Neutral,09-03-2025,68,México
001942,"¡Lo recomiendo! Superó mis expectativas, material excelente.",Positivo,16-09-2025,30,México
001943,"Llegó con defecto, tuve que solicitar el cambio.",Negativo,28-09-2025,30,México
001944,"El producto está bien, pero el manual es muy básico.",Neutral,12-05-2025,55,México
001945,"Compra increíble, volveré a comprar sin duda.",Positivo,07-06-2025,71,México
001946,"Todo funciona perfectamente, muy satisfecho.",Positivo,18-09-2025,36,México
001947,"Pensé que sería un poco mejor, pero es utilizable.",Neutral,05-12-2025,27,México
001948,"Publicidad engañosa, el tamaño/color era incorrecto.",Negativo,01-07-2025,83,México
001949,"Excelente relación calidad-precio, un 10 para el vendedor.",Positivo,09-11-2025,65,México
001950,"No recibí lo que pedí, estoy muy decepcionado.",Negativo,20-02-2025,89,México
001951,"Producto de excelente calidad, llegó muy rápido.",Positivo,17-08-2025,86,México
001952,"Razonable por el precio pagado, sin grandes sorpresas.",Neutral,01-09-2025,44,México
001953,"Faltaba una pieza esencial para el montaje.",Negativo,26-06-2025,70,México
001954,"Funcional, cumple lo que promete, nada excepcional.",Neutral,10-09-2025,37,México
001955,"Publicidad engañosa, el tamaño/color era incorrecto.",Negativo,13-05-2025,49,México
001956,"Pensé que sería un poco mejor, pero es utilizable.",Neutral,23-01-2025,88,México
001957,"La mejor compra del año, calidad sorprendente.",Positivo,10-12-2025,62,México
001958,"El olor del material es insoportable.",Negativo,18-04-2025,22,México
001959,"Todo funciona perfectamente, muy satisfecho.",Positivo,09-08-2025,78,México
001960,"Normal, sin problemas ni aspectos destacados.",Neutral,21-09-2025,20,México
001961,"Experiencia terrible, el producto se rompió en el primer uso.",Negativo,23-05-2025,58,México
001962,"Producto de excelente calidad, llegó muy rápido.",Positivo,20-03-2025,88,México
001963,"Me encantó el artículo, exactamente como se describía en el anuncio.",Positivo,20-11-2025,65,México
001964,"Llegó con defecto, tuve que solicitar el cambio.",Negativo,24-03-2025,38,México
001965,"Aún no lo he usado lo suficiente para dar una opinión final.",Neutral,05-10-2025,40,México
001966,"Llegó con defecto, tuve que solicitar el cambio.",Negativo,16-09-2025,55,México
001967,"Excelente relación calidad-precio, un 10 para el vendedor.",Positivo,04-09-2025,26,México
001968,"¡Lo recomiendo! Superó mis expectativas, material excelente.",Positivo,09-12-2025,67,México
001969,"Funcional, cumple lo que promete, nada excepcional.",Neutral,21-03-2025,28,México
001970,"Pésima calidad, no dura nada.",Negativo,02-12-2025,73,México
001971,"Producto de excelente calidad, llegó muy rápido.",Positivo,12-07-2025,61,México
001972,"Compra increíble, volveré a comprar sin duda.",Positivo,25-10-2025,85,México
001973,"Tardó demasiado en llegar y el embalaje estaba dañado.",Negativo,22-07-2025,69,México
001974,"Razonable por el precio pagado, sin grandes sorpresas.",Neutral,08-11-2025,57,México
001975,"Normal, sin problemas ni aspectos destacados.",Neutral,13-09-2025,38,México
001976,"El producto está bien, pero el manual es muy básico.",Neutral,05-09-2025,33,México
001977,"Experiencia terrible, el producto se rompió en el primer uso.",Negativo,17-03-2025,80,México
001978,"Faltaba una pieza esencial para el montaje.",Negativo,19-02-2025,88,México
001979,"Funcional, cumple lo que promete, nada excepcional.",Neutral,02-03-2025,55,México
001980,"¡Lo recomiendo! Superó mis expectativas, material excelente.",Positivo,16-06-2025,51,México
001981,"Me encantó el artículo, exactamente como se describía en el anuncio.",Positivo,17-11-2025,39,México
001982,"Publicidad engañosa, el tamaño/color era incorrecto.",Negativo,13-06-2025,68,México
001983,"La mejor compra del año, calidad sorprendente.",Positivo,28-09-2025,75,México
001984,"Razonable por el precio pagado, sin grandes sorpresas.",Neutral,12-11-2025,37,México
001985,"Pésima calidad, no dura nada.",Negativo,12-10-2025,66,México
001986,"El olor del material es insoportable.",Negativo,03-08-2025,27,México
001987,"Llegó con defecto, tuve que solicitar el cambio.",Negativo,02-04-2025,48,México
001988,"Todo funciona perfectamente, muy satisfecho.",Positivo,06-12-2025,64,México
001989,"Publicidad engañosa, el tamaño/color era incorrecto.",Negativo,17-09-2025,44,México
001990,"Pensé que sería un poco mejor, pero es utilizable.",Neutral,04-03-2025,61,México
001991,"Experiencia terrible, el producto se rompió en el primer uso.",Negativo,27-01-2025,53,México
001992,"La mejor compra del año, calidad sorprendente.",Positivo,23-08-2025,54,México
001993,"El producto está bien, pero el manual es muy básico.",Neutral,03-03-2025,46,México
001994,"Compra increíble, volveré a comprar sin duda.",Positivo,05-05-2025,31,México
001995,"Aún no lo he usado lo suficiente para dar una opinión final.",Neutral,01-06-2025,23,México
001996,"Excelente relación calidad-precio, un 10 para el vendedor.",Positivo,21-04-2025,59,México
001997,"Faltaba una pieza esencial para el montaje.",Negativo,21-08-2025,42,México
001998,"Funcional, cumple lo que promete, nada excepcional.",Neutral,01-09-2025,34,México
001999,"Producto de excelente calidad, llegó muy rápido.",Positivo,25-05-2025,62,México
002000,"Normal, sin problemas ni aspectos destacados.",Neutral,21-08-2025,51,México
002001,"Esperaba más por el precio, no cumplió como imaginaba.",Negativo,03-01-2025,34,Perú
002002,"Funciona, pero dejó mucho que desear en varios puntos.",Negativo,05-01-2025,41,Perú
002003,"No fue una buena experiencia en general.",Negativo,07-01-2025,29,Perú
002004,"Producto ok, pero no lo recomiendo.",Negativo,10-01-2025,52,Perú
002005,"Me pareció muy por debajo de lo esperado.",Negativo,12-01-2025,38,Perú
002006,"No me gustó mucho el resultado final.",Negativo,15-01-2025,45,Perú
002007,"La entrega tardó y eso afectó bastante.",Negativo,18-01-2025,33,Perú
002008,"Cumplió parcialmente, pero quedó a deber.",Negativo,21-01-2025,27,Perú
002009,"No fue pésimo, pero tampoco fue bueno.",Negativo,24-01-2025,49,Perú
002010,"Por el precio, esperaba algo mejor.",Negativo,27-01-2025,36,Perú
002011,"La calidad dejó mucho que desear.",Negativo,30-01-2025,58,Perú
002012,"No me agradó, experiencia pobre.",Negativo,02-02-2025,42,Perú
002013,"Funcionó, pero con muchos puntos negativos.",Negativo,05-02-2025,31,Perú
002014,"No lo compraría de nuevo.",Negativo,08-02-2025,47,Perú
002015,"Me pareció algo decepcionante.",Negativo,11-02-2025,26,Perú
002016,"Producto demasiado simple para lo que promete.",Negativo,14-02-2025,39,Perú
002017,"No cumplió con las expectativas.",Negativo,17-02-2025,55,Perú
002018,"Cumple con lo básico, pero nada más allá de eso.",Negativo,20-02-2025,44,Perú
002019,"No quedé satisfecho con la compra.",Negativo,23-02-2025,32,Perú
002020,"Deja la impresión de algo mal acabado.",Negativo,26-02-2025,48,Perú
002021,"Uso posible, pero con varias limitaciones.",Negativo,01-03-2025,35,Perú
002022,"No valió mucho la pena.",Negativo,04-03-2025,53,Perú
002023,"La atención fue educada, pero no resolvió el problema.",Negativo,07-03-2025,40,Perú
002024,"El producto llegó, pero no era lo que esperaba.",Negativo,10-03-2025,28,Perú
002025,"Calidad inferior a lo anunciado.",Negativo,13-03-2025,46,Perú
002026,"No fue una compra feliz.",Negativo,16-03-2025,59,Perú
002027,"Funciona cuando quiere.",Negativo,19-03-2025,34,Perú
002028,"Me pareció muy mediocre, tirando a malo.",Negativo,22-03-2025,51,Perú
002029,"No me convenció.",Negativo,25-03-2025,37,Perú
002030,"La experiencia dejó un mal sabor de boca.",Negativo,28-03-2025,43,Perú
002031,"La entrega se retrasó más de lo esperado.",Negativo,31-03-2025,30,Perú
002032,"El producto no agradó en el uso diario.",Negativo,03-04-2025,56,Perú
002033,"Nada del otro mundo, no repetiría la compra.",Negativo,06-04-2025,41,Perú
002034,"Cumplió solo con lo mínimo.",Negativo,09-04-2025,29,Perú
002035,"No quedó bien al final.",Negativo,12-04-2025,48,Perú
002036,"La calidad podría ser mejor.",Negativo,15-04-2025,35,Perú
002037,"Me pareció flojo para el precio.",Negativo,18-04-2025,52,Perú
002038,"No trajo el resultado esperado.",Negativo,21-04-2025,44,Perú
002039,"Uso limitado y poco práctico.",Negativo,24-04-2025,27,Perú
002040,"No compensó.",Negativo,27-04-2025,39,Perú
002041,"El producto dejó mucho que desear.",Negativo,30-04-2025,46,Perú
002042,"Esperaba más calidad.",Negativo,03-05-2025,33,Perú
002043,"No cumplió con mis necesidades.",Negativo,06-05-2025,58,Perú
002044,"Funciona, pero incomoda.",Negativo,09-05-2025,42,Perú
002045,"No lo recomiendo para quienes son más exigentes.",Negativo,12-05-2025,36,Perú
002046,"Producto honesto, pero problemático.",Negativo,15-05-2025,50,Perú
002047,"No quedé convencido.",Negativo,18-05-2025,31,Perú
002048,"Calidad irregular.",Negativo,21-05-2025,47,Perú
002049,"Entrega ok, el producto no tanto.",Negativo,24-05-2025,29,Perú
002050,"No trajo una buena experiencia.",Negativo,27-05-2025,54,Perú
002051,"Me pareció confuso de usar.",Negativo,30-05-2025,38,Perú
002052,"El producto deja que desear en el acabado.",Negativo,02-06-2025,45,Perú
002053,"No superó las expectativas.",Negativo,05-06-2025,34,Perú
002054,"Para el día a día, no funciona bien.",Negativo,08-06-2025,41,Perú
002055,"Calidad por debajo de lo esperado.",Negativo,11-06-2025,56,Perú
002056,"Me pareció poco eficiente.",Negativo,14-06-2025,28,Perú
002057,"No quedé satisfecho con el uso.",Negativo,17-06-2025,49,Perú
002058,"La entrega tardó y el producto no compensó.",Negativo,20-06-2025,37,Perú
002059,"No vale la inversión.",Negativo,23-06-2025,52,Perú
002060,"Producto entre mediocre y malo.",Negativo,26-06-2025,44,Perú
002061,"No cumplió bien.",Negativo,29-06-2025,31,Perú
002062,"Esperaba algo más esmerado.",Negativo,02-07-2025,48,Perú
002063,"No me gustó el resultado.",Negativo,05-07-2025,35,Perú
002064,"Uso difícil y poco intuitivo.",Negativo,08-07-2025,40,Perú
002065,"El producto dejó dudas.",Negativo,11-07-2025,57,Perú
002066,"No trajo ventaja alguna.",Negativo,14-07-2025,29,Perú
002067,"Me pareció decepcionante en general.",Negativo,17-07-2025,46,Perú
002068,"Entrega lenta y producto común.",Negativo,20-07-2025,33,Perú
002069,"No correspondió al anuncio.",Negativo,23-07-2025,51,Perú
002070,"Funciona, pero no agrada.",Negativo,26-07-2025,38,Perú
002071,"El producto no convence.",Negativo,29-07-2025,42,Perú
002072,"La experiencia podría ser mejor.",Negativo,01-08-2025,55,Perú
002073,"No valió la compra.",Negativo,04-08-2025,36,Perú
002074,"Me pareció por debajo del estándar.",Negativo,07-08-2025,47,Perú
002075,"El producto llegó, pero frustró.",Negativo,10-08-2025,30,Perú
002076,"No me atendió bien.",Negativo,13-08-2025,53,Perú
002077,"La calidad deja dudas.",Negativo,16-08-2025,41,Perú
002078,"Uso limitado.",Negativo,19-08-2025,28,Perú
002079,"No fue una buena elección.",Negativo,22-08-2025,49,Perú
002080,"El producto podría ser mejor.",Negativo,25-08-2025,35,Perú
002081,"Me pareció flojo en el uso diario.",Negativo,28-08-2025,44,Perú
002082,"No agradó.",Negativo,31-08-2025,52,Perú
002083,"La entrega se retrasó y perjudicó.",Negativo,03-09-2025,39,Perú
002084,"No compensó el precio.",Negativo,06-09-2025,46,Perú
002085,"Producto demasiado sencillo.",Negativo,09-09-2025,31,Perú
002086,"No fue satisfactorio.",Negativo,12-09-2025,57,Perú
002087,"Me pareció por debajo de lo esperado.",Negativo,15-09-2025,34,Perú
002088,"No funcionó bien para mí.",Negativo,18-09-2025,48,Perú
002089,"El producto dejó que desear.",Negativo,21-09-2025,40,Perú
002090,"No trajo una buena impresión.",Negativo,24-09-2025,29,Perú
002091,"Uso complicado.",Negativo,27-09-2025,54,Perú
002092,"No correspondió.",Negativo,30-09-2025,37,Perú
002093,"Me pareció poco práctico.",Negativo,03-10-2025,45,Perú
002094,"El producto no agradó.",Negativo,06-10-2025,32,Perú
002095,"No lo recomiendo.",Negativo,09-10-2025,51,Perú
002096,"Entrega ok, producto malo.",Negativo,12-10-2025,38,Perú
002097,"Experiencia negativa.",Negativo,15-10-2025,43,Perú
002098,"No vale la pena.",Negativo,18-10-2025,56,Perú
002099,"El producto dejó frustración.",Negativo,21-10-2025,34,Perú
002100,"No quedé satisfecho.",Negativo,24-10-2025,47,Perú
002101,"Muy insatisfecho con la atención. No resolvieron mi problema.",Negativo,30-11-2025,37,Perú
002102,"Producto excelente, llegó rápido y bien embalado.",Positivo,01-12-2025,29,Perú
002103,"Pésima experiencia, tardó 1 mes en entregar.",Negativo,02-12-2025,41,Perú
002104,"El producto llegó a tiempo.",Negativo,03-12-2025,33,Perú
002105,"Lo recomiendo, empresa seria y confiable.",Positivo,04-12-2025,48,Perú
002106,"Atención muy buena, resolvieron mi problema rápidamente.",Positivo,05-12-2025,36,Perú
002107,"Superó mis expectativas, material de excelente calidad.",Positivo,06-12-2025,44,Perú
002108,"Entrega a tiempo y producto según lo descrito.",Positivo,07-12-2025,27,Perú
002109,"Funciona como se esperaba.",Negativo,08-12-2025,52,Perú
002110,"Cumplió con la necesidad.",Negativo,09-12-2025,31,Perú
002111,"Color como en la foto.",Negativo,10-12-2025,39,Perú
002112,"Engañaron en la descripción, material flojo y empaque abollado.",Negativo,11-12-2025,55,Perú
002113,"Nada del otro mundo.",Negativo,12-12-2025,42,Perú
002114,"Nunca más compro aquí, producto equivocado y empresa irresponsable.",Negativo,13-12-2025,46,Perú
002115,"Atención pésima, tardé 20 días para una respuesta.",Negativo,14-12-2025,30,Perú
002116,"El producto vino roto y no resuelven mi problema.",Negativo,15-12-2025,57,Perú
002117,"Atención muy buena de verdad, resolvieron mi problema rápidamente.",Positivo,16-12-2025,35,Perú
002118,"Pésima experiencia, se retrasó 1 mes para entregar.",Negativo,17-12-2025,49,Perú
002119,"Sugiero empresa seria y confiable.",Positivo,18-12-2025,32,Perú
002120,"Entregaron el producto a tiempo.",Negativo,19-12-2025,40,Perú
002121,"Recibí el producto a tiempo.",Negativo,20-12-2025,53,Perú
002122,"Producto excelente, entregaron con celeridad y bien embalado.",Positivo,21-12-2025,28,Perú
002123,"El producto fue entregado a tiempo.",Negativo,22-12-2025,47,Perú
002124,"Atención muy, muy buena, resolvieron mi problema rápidamente.",Positivo,23-12-2025,34,Perú
002125,"Atención muy óptima, resolvieron mi problema rápidamente.",Positivo,24-12-2025,45,Perú
002126,"Producto excelente, apareció rápido y bien embalado.",Positivo,25-12-2025,37,Perú
002127,"El producto apareció a tiempo.",Negativo,26-12-2025,51,Perú
002128,"El producto vino dañado y no resuelven mi problema.",Negativo,27-12-2025,26,Perú
002129,"Producto perfecto, lo recibí rápido y bien embalado.",Positivo,28-12-2025,59,Perú
002130,"Producto sensacional, fue entregado de forma ágil y bien embalado.",Positivo,29-12-2025,33,Perú
002131,"El producto vino estropeado y no resuelven mi problema.",Negativo,30-12-2025,43,Perú
002132,"Atención detestable, tardé 20 días para una respuesta.",Negativo,31-12-2025,50,Perú
